X,Y
-0.0,0.0
5.702847810905827e-06,-0.00399999593468879
-0.003139088262734731,0.008434816232660972
-0.012641229582403381,-0.003033037198085382
-0.011867606130434126,-0.005306592572723324
-0.020083641143811597,-0.00898038743076255
-0.004105674116875681,-0.025673788969414253
-0.006024227100115379,-0.030409023132061237
-0.00769179933328438,-0.034144343938879336
-0.010273702767471162,-0.037622480399963736
-0.01214164557244531,-0.04229161196730528
-0.014623353051311018,-0.0457182408403551
-0.01702596369083651,-0.049133660156743024
-0.020907990313936912,-0.053026935995136665
-0.02395518706335355,-0.05609945643907558
-0.026894042965068334,-0.05917525203151279
-0.031049662424003165,-0.06273689873874423
-0.035254812552226865,-0.06506226396235645
-0.03874336345146828,-0.06884730777937095
-0.042357804742940784,-0.07137798244107844
-0.047063239313221275,-0.07317138447061435
-0.04976802318179722,-0.07737663645168413
-0.05472539767136887,-0.0788741456353762
-0.05968539251187476,-0.08023499187202206
-0.06350898205407673,-0.08361584298716936
-0.0700172952127,-0.0835378858428774
-0.07336321844054987,-0.08594671709870112
-0.07874110138964707,-0.08788537393642538
-0.08356738582261326,-0.08888471199691483
-0.08818775192477128,-0.09138884182686091
-0.09484315907039229,-0.09036467881616282
-0.07364620966886071,0.1131425463802641
-0.07353613051382873,0.11913201714506956
-0.07317148348241656,0.12402392513133277
-0.07961847230616925,0.12475936384749546
-0.10922309933816565,0.10714156322811981
-0.14192688999978598,0.06712494242074737
-0.13752687823648688,0.08370996214624943
-0.14205618977250528,0.0858838689587164
-0.16799390675956705,0.0260393412293379
-0.16009041608929828,0.07068280325761951
-0.1764565493335375,0.030068026162367933
-0.1777645036294756,0.04346011101419497
-0.1480820103512456,0.11582624145820147
-0.18268463144507746,0.05907897624177505
-0.17512059820347287,0.08802713266293423
-0.19155482317713746,0.060891294267535555
-0.19092043518019142,0.0746618204345857
0.03823559893202315,0.20547272075462833
0.04397847648314088,0.20943231270800078
0.04778287322881415,0.21269884114869803
0.051703105132164626,0.21692346327608808
0.05615665926035591,0.21994415114004803
0.06582951005178006,0.22142148858307
0.06339921767983164,0.22732474391844218
0.09124114275735527,0.22197985014034927
0.09433929951331205,0.22502465768741345
0.09993417560217047,0.2280661319589442
0.10037963024637035,0.23223464390913337
0.0844892189619348,0.24271500134767576
0.09449443806088555,0.24436612116976747
0.09717638136566971,0.24761411693333224
0.10427842521748606,0.25013398416480953
0.10885581027321303,0.2525379428318887
0.10838596556632331,0.25708652720097136
0.11735302862223586,0.25861992706129333
0.11479463540719553,0.2641329053369327
