X,Y
0.0,0.0
0.003195953387346128,-0.0024053860284600497
-0.0043745290696543,-0.007865335048092323
-0.003462174602580708,-0.012530496678952717
0.0023625651898411147,-0.01683503150349743
0.0027739622844662522,-0.021824415988620605
0.002529063207610056,-0.025876704567852397
0.0021813928364390923,-0.030923155163940376
-0.0030960480647647857,-0.03486279516017995
-0.004032178892696574,-0.0387909980972041
-0.0048553603704984275,-0.043731287148591834
-0.005678238071192021,-0.047662958494063976
-0.007337294942047942,-0.05147974458885162
-0.008493979647653322,-0.05636357254242541
-0.009813203479102608,-0.060205490094157765
-0.010584978015083124,-0.06413234940667781
-0.011468266989105868,-0.06905417331535137
-0.013071547010865093,-0.07283635533675985
-0.01535206260997145,-0.07749396217525284
-0.01718641970223163,-0.08120115133308607
-0.01809978633100635,-0.08509640259594946
-0.019949100841949948,-0.08981109828744838
-0.02156550636163961,-0.09354639990596154
-0.023048326266105305,-0.09730762897291846
-0.025017343524415047,-0.10197613702715655
-0.028292853468858143,-0.1052640225461184
-0.029440235559634275,-0.10909753677417858
-0.030856810320857096,-0.11389406155205216
-0.028356332263158084,-0.1186588320378276
0.005893947696624732,-0.12686316006055284
0.0018897027859254491,-0.1309863696091348
5.747117708682703e-05,-0.13499998776690242
-0.1323075531560886,-0.04576801697527205
-0.13641396185489238,-0.04612191465075973
-0.14678854439578218,-0.01889770446820157
-0.15271577426092997,0.009321603503940845
-0.15592731186284647,0.01832139228406563
-0.15972441499182807,0.02022649884479002
-0.16382749104450314,0.0267685109422106
-0.16847685656780476,0.02270569974767021
-0.1689352598322198,-0.04567141321899704
-0.17338931829021206,-0.04446509083377119
-0.17636828095650298,-0.048818331315685345
-0.1821072169751948,-0.046700765791893764
-0.18654076713466367,-0.045459236650115205
0.0036112352894374284,-0.19596672926720068
-0.19479002441140433,-0.049576671830655485
-0.20052952243554079,-0.042578288267307536
-0.2054251350582256,-0.03849043889474074
-0.11870864862477766,0.1780568918679619
-0.09028660755782505,0.19842461665755912
-0.14888107730994768,0.1660223624064824
-0.09545803637459031,0.20595330366737843
-0.08932085053462509,0.2130323582458101
-0.09450846567323512,0.21625020211803486
0.1525116775091963,-0.1853110580168677
0.15182849558381237,-0.1910081357658785
0.1559124056284276,-0.19414510493740672
0.1609679950290225,-0.19518786995184045
0.16509388501487152,-0.19695940985567656
0.16446064475397815,-0.203952681588416
0.16489251566810095,-0.2087257968643193
0.1679919990453209,-0.21264921409861104
0.1816636221251546,-0.20645417989561038
-0.24737127892072255,0.12902887415274963
-0.24635079133348028,0.14130565314016297
-0.24571083733292623,0.15023376590218412
-0.2504842630252955,0.15007209592950516
-0.2649599569406786,0.13418353556973278
0.08986180843995886,0.28727313724728964
0.07491637868919544,0.2956561113931134
0.08750590976813512,0.2973932005874563
0.04449019689302257,0.31083214502432027
0.13215977945044016,0.29033565522617266
0.07022555128562531,0.31527348754157875
0.07587470700556334,0.3180755080744506
0.08283498038062426,0.3215001804437155
0.29285248487354043,-0.16472225746204672
0.29499588951723565,-0.16904858818675447
0.30401907422390473,-0.16308710098606788
0.31141445573808646,-0.15755010871894495
0.31156799782023675,-0.1659348749789777
-0.3326975085034825,-0.13219821419208044
-0.3376042357553074,-0.13064218308063755
-0.34239955316305365,-0.13210429967923523
-0.3405142193922914,-0.14727887286253388
-0.3473770472842168,-0.14125929003113036
-0.3560112897885038,-0.1328757372251456
